# time head_pan l_gripper_l_finger_joint l_gripper_r_finger_joint left_e0 left_e1 left_s0 left_s1 left_w0 left_w1 left_w2 r_gripper_l_finger_joint r_gripper_r_finger_joint right_e0 right_e1 right_s0 right_s1 right_w0 right_w1 right_w2
742.102 0.0146502188613 0.0208330167653 2.10702560815e-08 -2.5151953178 1.91069422369 -0.000560373725624 0.328245439622 -1.85276475569 -1.2835527324 2.22161224935 -8.03323797802e-10 -0.0208330014902 1.54316155708 0.941194759837 -1.03896682306 -0.0391564550962 0.296583507908 2.08012282674 -1.4084678215
742.222 -0.0504557194927 0.020836536908 4.25574268172e-06 -2.51519534153 1.91069427105 -0.000560386060379 0.328245452988 -1.85276515165 -1.28355210064 2.22161225108 -1.25287308371e-08 -0.0208330155673 1.54316155817 0.941194762828 -1.03896682414 -0.0391564546917 0.296583504531 2.08012282058 -1.40846782443
742.322 -0.136785680527 0.0208331245318 1.50788549243e-07 -2.51519543664 1.91069429593 -0.000560422361131 0.328245456553 -1.85276439331 -1.28355300405 2.22161175905 -3.14330246454e-08 -0.0208330382936 1.54316155894 0.941194762344 -1.03896682401 -0.0391564543636 0.296583505122 2.08012282657 -1.40846782336
742.502 -0.292832332352 0.0208330209341 2.60883959041e-08 -2.51519533882 1.91069422037 -0.000560382327518 0.32824543701 -1.85276471898 -1.2835527829 2.22161222347 -4.94465985817e-08 -0.0208330599463 1.54316155906 0.941194761912 -1.03896682388 -0.0391564543396 0.296583506211 2.08012283215 -1.40846782212
742.622 -0.372568287398 0.0208365382799 4.25738012369e-06 -2.5151953422 1.91069426154 -0.000560387445487 0.32824544993 -1.85276515329 -1.28355213414 2.22161227644 -8.15910120788e-10 -0.0208330014925 1.54316155708 0.941194759796 -1.03896682304 -0.0391564551 0.296583507921 2.0801228268 -1.40846782151
742.722 -0.424257745722 0.0208331555942 1.88163088463e-07 -2.51519544681 1.91069429789 -0.000560427033061 0.328245456875 -1.85276436922 -1.28355301943 2.22161171808 -2.84469744539e-09 -0.0208330039325 1.5431615573 0.94119476111 -1.03896682349 -0.0391564551174 0.296583506538 2.08012282214 -1.40846782345
742.822 -0.460124074302 0.0208365382787 4.25737793006e-06 -2.51519534207 1.91069426159 -0.000560387224482 0.328245449823 -1.85276515485 -1.28355213119 2.22161227724 -7.79771147958e-09 -0.0208330098896 1.54316155797 0.941194762228 -1.03896682391 -0.0391564549089 0.296583505249 2.08012282023 -1.40846782459
742.902 -0.48168284689 0.0208330209344 2.60881011603e-08 -2.5151953358 1.91069422214 -0.000560381156872 0.328245437695 -1.85276471982 -1.28355278341 2.22161223767 -4.77513457095e-09 -0.0208330062568 1.54316155758 0.941194761757 -1.03896682373 -0.0391564550328 0.296583505831 2.08012282069 -1.40846782418
743.022 -0.515094114498 0.0208365382784 4.25737767364e-06 -2.5151953423 1.91069426107 -0.000560387446633 0.328245449786 -1.85276515409 -1.28355213046 2.22161227754 -4.94390713002e-08 -0.0208330599449 1.54316155905 0.94119476192 -1.03896682389 -0.0391564543205 0.296583506184 2.08012283225 -1.40846782212
743.322 -0.597418872082 0.0208331555942 1.88163457835e-07 -2.51519544689 1.9106942986 -0.000560426877759 0.328245456628 -1.85276437029 -1.28355301975 2.22161171896 -1.60376954187e-09 -0.020833002444 1.54316155713 0.941194760449 -1.03896682326 -0.0391564551287 0.296583507246 2.08012282422 -1.40846782251
