# time head_pan l_gripper_l_finger_joint l_gripper_r_finger_joint left_e0 left_e1 left_s0 left_s1 left_w0 left_w1 left_w2 r_gripper_l_finger_joint r_gripper_r_finger_joint right_e0 right_e1 right_s0 right_s1 right_w0 right_w1 right_w2
506.022 0.196198219707 0.0208337612427 7.61394052904e-07 -1.8764437817 1.97099092266 -0.0113932855798 0.07630461569 -2.42674686917 -0.388558337983 2.82517537264 -1.25180206084e-08 -0.020833015569 1.54316155835 0.941194762534 -1.03896682404 -0.0391564547349 0.296583504807 2.08012282089 -1.40846782454
506.122 0.196899585872 0.0208330214599 2.16137995734e-08 -1.87644371015 1.97099094398 -0.0113932795705 0.07630467629 -2.42674667379 -0.3885582972 2.82517512831 -3.14242249523e-08 -0.0208330382956 1.54316155899 0.941194762368 -1.03896682401 -0.0391564544046 0.29658350516 2.08012282656 -1.40846782326
506.222 0.131637660138 0.0208333043428 3.68692284699e-07 -1.87644364441 1.97099085981 -0.0113932742197 0.0763046442364 -2.42674745171 -0.38855854246 2.82517605462 -7.75988044286e-08 -0.0208330937831 1.54316155872 0.941194761579 -1.03896682376 -0.0391564543117 0.296583507732 2.08012284037 -1.40846782069
506.342 0.0298211291235 0.0208330817652 8.19181464891e-08 -1.87644355475 1.97099091325 -0.0113932653672 0.0763047333894 -2.42674634692 -0.388558716879 2.82517481724 -1.61654042413e-09 -0.0208330024499 1.54316155711 0.941194760476 -1.03896682324 -0.0391564551054 0.296583507246 2.08012282434 -1.40846782244
506.402 -0.0240242275211 0.0208330335213 3.36701255415e-08 -1.87644374373 1.97099094539 -0.0113932891784 0.0763047055537 -2.42674638635 -0.388558395227 2.82517484845 -1.21575472854e-07 -0.0208331466454 1.54316155849 0.941194760657 -1.0389668234 -0.0391564545052 0.296583510579 2.08012285274 -1.40846781937
506.522 -0.122001682956 0.0208359055183 2.90565332257e-06 -1.87644375142 1.97099107038 -0.0113932842459 0.0763047337061 -2.42674599511 -0.388558242067 2.82517415843 -2.85488086252e-09 -0.0208330039379 1.54316155728 0.941194761119 -1.03896682352 -0.0391564551041 0.296583506532 2.08012282212 -1.40846782347
506.622 -0.20924595946 0.0208330818042 8.19567632103e-08 -1.87644364141 1.97099091368 -0.0113932774236 0.0763047216301 -2.42674636937 -0.388558613045 2.82517485859 -7.81465383117e-09 -0.0208330098962 1.54316155788 0.941194762333 -1.03896682395 -0.0391564548939 0.296583505115 2.08012282016 -1.40846782453
506.702 -0.276595839995 0.020833199682 1.99842713889e-07 -1.87644364058 1.97099086639 -0.0113932803233 0.0763046848681 -2.42674717018 -0.38855857667 2.82517577313 -4.79095373198e-09 -0.0208330062632 1.54316155757 0.941194761741 -1.03896682374 -0.0391564550518 0.296583505838 2.08012282059 -1.40846782415
506.822 -0.356449898028 0.0208330335211 3.36722619258e-08 -1.87644362219 1.97099094686 -0.0113932722024 0.0763047218357 -2.42674637331 -0.388558507763 2.82517483254 -4.94505227845e-08 -0.0208330599505 1.54316155907 0.941194761907 -1.03896682387 -0.0391564543299 0.296583506209 2.0801228323 -1.40846782213
506.922 -0.408120286271 0.0208334874834 4.87641709466e-07 -1.8764435656 1.9709908817 -0.0113932672689 0.0763046667922 -2.42674733624 -0.38855855708 2.82517590733 -1.21570379357e-07 -0.0208331466446 1.54316155848 0.941194760719 -1.03896682344 -0.0391564545027 0.296583510623 2.08012285246 -1.40846781936
507.022 -0.451451261568 0.0208400935907 7.09369417567e-06 -1.87644376478 1.970991135 -0.0113932856138 0.0763047608577 -2.4267481358 -0.388557926567 2.82517634582 -2.97657179143e-07 -0.0208333582991 1.54316155736 0.941194760316 -1.03896682326 -0.0391564550408 0.296583518808 2.08012289311 -1.40846781724
507.202 -0.50301790641 0.0208334874819 4.87640937846e-07 -1.87644358547 1.97099088101 -0.0113932704118 0.0763046646637 -2.42674733758 -0.388558538683 2.82517591002 -8.19815422606e-10 -0.0208330014968 1.54316155708 0.941194759777 -1.03896682306 -0.0391564550923 0.296583507896 2.08012282689 -1.4084678215
507.322 -0.537618556459 0.020833081806 8.19616213784e-08 -1.87644364495 1.97099091178 -0.0113932807799 0.0763047282749 -2.42674637051 -0.388558606323 2.82517485836 -1.25270228954e-08 -0.0208330155706 1.54316155835 0.94119476255 -1.03896682406 -0.0391564547301 0.296583504805 2.08012282087 -1.40846782456
507.442 -0.573029110749 0.0208400935585 7.09366265004e-06 -1.87644377905 1.9709911336 -0.0113932888046 0.0763047615075 -2.42674813744 -0.388557911515 2.82517634713 -1.21568256306e-07 -0.0208331466445 1.54316155847 0.941194760697 -1.03896682344 -0.0391564544889 0.296583510614 2.08012285243 -1.40846781937
507.502 -0.58952504837 0.020835905536 2.90567359214e-06 -1.87644375542 1.97099107239 -0.0113932870367 0.0763047415949 -2.42674599669 -0.388558239609 2.82517415857 -1.99054671405e-08 -0.0208330244396 1.54316155872 0.941194762582 -1.03896682406 -0.0391564545593 0.296583504743 2.08012282284 -1.40846782409
507.622 -0.623385073246 0.0208334874846 4.87643932623e-07 -1.87644357957 1.97099088092 -0.0113932702536 0.0763046676229 -2.4267473377 -0.388558543612 2.82517590886 -1.90281010751e-07 -0.0208332292411 1.54316155788 0.941194760313 -1.03896682325 -0.0391564547468 0.296583514172 2.08012286917 -1.40846781791
507.722 -0.650199460383 0.0208400935609 7.09366534849e-06 -1.87644377808 1.97099113367 -0.0113932884046 0.0763047609312 -2.42674813717 -0.388557912604 2.82517634712 -8.19477914151e-10 -0.0208330014969 1.54316155707 0.941194759803 -1.03896682304 -0.0391564550937 0.296583507902 2.08012282677 -1.4084678215
507.802 -0.669308027906 0.0208330335217 3.3674541344e-08 -1.87644363914 1.97099094567 -0.0113932759527 0.0763047232339 -2.4267463755 -0.388558490832 2.82517483402 -2.97654922347e-07 -0.0208333582979 1.54316155735 0.941194760316 -1.03896682325 -0.0391564550428 0.296583518808 2.08012289314 -1.40846781724
507.902 -0.690401240615 0.0208334874841 4.8764385581e-07 -1.87644358218 1.97099088085 -0.0113932705333 0.076304666894 -2.42674733779 -0.388558541231 2.82517590926 -1.6108418772e-09 -0.0208330024488 1.54316155713 0.941194760441 -1.03896682328 -0.0391564551356 0.296583507257 2.08012282418 -1.40846782252
508.022 -0.71126934085 0.0208330818061 8.1962356977e-08 -1.876443654 1.9709909112 -0.0113932822769 0.0763047273952 -2.42674637121 -0.388558597671 2.82517485945 -1.99042396175e-08 -0.0208330244394 1.54316155873 0.941194762596 -1.03896682409 -0.0391564545559 0.296583504739 2.08012282288 -1.4084678241
508.142 -0.728164060782 0.0208400935497 7.09365468831e-06 -1.87644378248 1.97099113338 -0.0113932890538 0.0763047601907 -2.42674813743 -0.388557908471 2.82517634771 -1.90278759585e-07 -0.0208332292408 1.54316155791 0.941194760295 -1.03896682327 -0.0391564547465 0.296583514194 2.08012286921 -1.40846781792
508.322 -0.747670827722 0.0208334874841 4.87644364438e-07 -1.87644358411 1.97099088069 -0.011393270904 0.0763046668816 -2.42674733797 -0.388558539228 2.82517590945 -2.97653141244e-07 -0.0208333582977 1.54316155735 0.941194760313 -1.03896682324 -0.0391564550428 0.296583518813 2.08012289311 -1.40846781725
508.422 -0.756116568726 0.0208400935527 7.09365782003e-06 -1.87644378152 1.97099113345 -0.0113932888844 0.076304760296 -2.42674813736 -0.388557909387 2.82517634759 -1.60926709052e-09 -0.0208330024487 1.54316155713 0.941194760434 -1.03896682326 -0.0391564551307 0.296583507252 2.08012282421 -1.40846782251
508.522 -0.763199197881 0.0208331996856 1.99849949583e-07 -1.87644360249 1.97099086789 -0.011393276118 0.0763046943169 -2.42674716851 -0.388558611298 2.82517576759 -4.7808089856e-09 -0.0208330062614 1.54316155758 0.941194761748 -1.03896682374 -0.0391564550376 0.296583505832 2.08012282073 -1.40846782418
508.722 -0.774119618046 0.0208330818061 8.19628932032e-08 -1.87644365523 1.97099091113 -0.0113932824224 0.076304727063 -2.42674637125 -0.388558596552 2.82517485964 -3.14307435432e-08 -0.0208330382967 1.54316155899 0.941194762385 -1.03896682405 -0.039156454405 0.296583505158 2.08012282655 -1.40846782327
508.842 -0.779047362131 0.020840093552 7.09365738286e-06 -1.87644378174 1.97099113346 -0.0113932888682 0.0763047601656 -2.42674813735 -0.388557909206 2.82517634763 -2.97652444866e-07 -0.0208333582984 1.54316155735 0.94119476031 -1.03896682323 -0.0391564550391 0.296583518809 2.08012289311 -1.40846781724
