# time head_pan l_gripper_l_finger_joint l_gripper_r_finger_joint left_e0 left_e1 left_s0 left_s1 left_w0 left_w1 left_w2 r_gripper_l_finger_joint r_gripper_r_finger_joint right_e0 right_e1 right_s0 right_s1 right_w0 right_w1 right_w2
567.622 -0.146205203797 0.0208330262493 2.63427577705e-08 -1.92476701652 1.96327837102 -0.0459355252074 0.0699290650659 -2.13314619618 -0.548947326933 2.56200295624 -1.60477060005e-09 -0.0208330024478 1.54316155713 0.941194760442 -1.03896682328 -0.0391564551324 0.296583507255 2.08012282421 -1.40846782251
567.722 -0.211767769851 0.0208341650521 1.16513732516e-06 -1.92476706025 1.96327839756 -0.0459355341439 0.0699290604478 -2.13314613376 -0.548947299811 2.56200277043 -4.79390087428e-09 -0.0208330062638 1.54316155739 0.941194762025 -1.03896682385 -0.0391564549966 0.296583505552 2.08012282046 -1.40846782407
567.842 -0.319989785033 0.0208334772142 4.7730917533e-07 -1.92476701504 1.9632782737 -0.0459355314666 0.0699290383223 -2.13314680745 -0.548947484086 2.56200366628 -4.94557043551e-08 -0.0208330599515 1.54316155904 0.94119476196 -1.03896682388 -0.0391564542904 0.296583506189 2.08012283242 -1.40846782205
567.922 -0.382072234321 0.0208352754874 2.27557059469e-06 -1.9247670763 1.96327847379 -0.0459355338705 0.0699290759868 -2.13314605409 -0.548947064321 2.56200257108 -3.14413298187e-08 -0.0208330382987 1.54316155896 0.941194762382 -1.03896682403 -0.0391564543998 0.296583505126 2.08012282655 -1.40846782325
568.022 -0.443916663099 0.0208331251087 1.25209681027e-07 -1.92476701236 1.96327824739 -0.0459355324886 0.0699290505861 -2.13314689325 -0.548947558967 2.56200382436 -7.75960955185e-08 -0.0208330937828 1.54316155889 0.94119476131 -1.03896682365 -0.0391564543539 0.296583508002 2.08012284064 -1.40846782079
568.122 -0.493660095686 0.0208374442936 4.44437737925e-06 -1.9247670659 1.96327851238 -0.0459355301421 0.0699290778314 -2.13314675052 -0.548946729481 2.56200321533 -1.9028359298e-07 -0.020833229242 1.5431615579 0.941194760308 -1.03896682329 -0.0391564547534 0.296583514193 2.08012286919 -1.40846781792
568.222 -0.535375118945 0.0208332443399 2.44441597107e-07 -1.92476700095 1.96327823028 -0.045935530923 0.0699290376653 -2.13314706943 -0.548947553933 2.56200401685 -8.21621973369e-10 -0.0208330014972 1.54316155708 0.941194759813 -1.03896682305 -0.0391564551013 0.296583507912 2.08012282676 -1.4084678215
568.322 -0.562969635215 0.0208416802458 8.68034874796e-06 -1.92476707554 1.96327855131 -0.0459355328475 0.0699290808065 -2.13314804563 -0.548946238786 2.56200443056 -2.84830392187e-09 -0.0208330039366 1.54316155732 0.941194761091 -1.03896682348 -0.0391564551216 0.296583506572 2.08012282215 -1.40846782347
568.422 -0.59113898713 0.0208334772144 4.77311328829e-07 -1.92476701474 1.96327827432 -0.0459355313187 0.0699290378668 -2.13314680807 -0.548947484902 2.56200366596 -7.80676804892e-09 -0.0208330098949 1.54316155793 0.941194762282 -1.03896682394 -0.039156454905 0.296583505188 2.0801228202 -1.40846782454
568.642 -0.646308695305 0.0208399441994 6.94425831849e-06 -1.92476706492 1.9632785321 -0.0459355300216 0.0699290772289 -2.13314757922 -0.548946424827 2.56200400611 -1.90280293616e-07 -0.0208332292412 1.5431615579 0.941194760285 -1.03896682326 -0.0391564547472 0.296583514198 2.08012286919 -1.40846781792
