# time head_pan l_gripper_l_finger_joint l_gripper_r_finger_joint left_e0 left_e1 left_s0 left_s1 left_w0 left_w1 left_w2 r_gripper_l_finger_joint r_gripper_r_finger_joint right_e0 right_e1 right_s0 right_s1 right_w0 right_w1 right_w2
448.502 0.163658930333 0.0208342655779 1.03838161849e-06 -1.71888045343 1.42382924188 -0.420908277723 -0.0731765005206 -2.58520113473 -0.150523719013 2.66867280371 -2.97649996123e-07 -0.0208333582977 1.54316155735 0.941194760311 -1.03896682325 -0.0391564550432 0.296583518807 2.08012289309 -1.40846781724
448.622 0.0978814484011 0.0208330144472 1.02030636819e-08 -1.71887947991 1.42382836096 -0.420898915815 -0.0731760217943 -2.58520089643 -0.150522223272 2.66867228527 -7.81676887735e-09 -0.0208330098972 1.54316155777 0.941194762517 -1.03896682404 -0.0391564548651 0.296583504956 2.08012282002 -1.40846782446
448.722 0.0116598740673 0.0208330443868 3.48102546354e-08 -1.71887870326 1.42382850087 -0.420896517218 -0.0731756835707 -2.58520102337 -0.150523495963 2.66867256796 -1.99149082491e-08 -0.020833024442 1.54316155867 0.941194762562 -1.03896682407 -0.0391564545198 0.296583504701 2.08012282287 -1.40846782418
448.802 -0.0589136741515 0.0208354669386 2.02565674496e-06 -1.71887758628 1.42382864654 -0.42089913408 -0.0731753586915 -2.58520046792 -0.150523879622 2.66867180012 -1.25399075959e-08 -0.0208330155736 1.54316155837 0.941194762469 -1.03896682402 -0.0391564547419 0.296583504767 2.08012282118 -1.40846782454
448.922 -0.159718846629 0.0208330143591 1.04202629617e-08 -1.71887774791 1.42382884774 -0.420901605897 -0.073175430419 -2.58520083616 -0.15052325849 2.66867220421 -1.21577530053e-07 -0.0208331466467 1.54316155845 0.941194760712 -1.03896682341 -0.0391564544885 0.29658351061 2.08012285244 -1.40846781938
449.042 -0.265307023934 0.0208330442526 3.46933850502e-08 -1.71887789949 1.42382853256 -0.420900171902 -0.0731755214943 -2.58520108216 -0.150523480894 2.6686724205 -2.86200808156e-09 -0.0208330039399 1.54316155727 0.941194761046 -1.03896682348 -0.0391564550907 0.296583506538 2.080122822 -1.40846782348
449.102 -0.314859323297 0.0208330442667 3.47078088434e-08 -1.71887812265 1.42382850397 -0.420899518985 -0.0731756386584 -2.5852010604 -0.150523508615 2.6686724695 -1.90291693366e-07 -0.0208332292439 1.54316155789 0.941194760299 -1.03896682328 -0.0391564547634 0.296583514202 2.08012286905 -1.4084678179
449.342 -0.455634642032 0.020833264721 2.15902613202e-07 -1.71887809814 1.42382842047 -0.420900362242 -0.0731756041246 -2.58520070489 -0.150523944351 2.66867207146 -4.94528209596e-08 -0.0208330599516 1.54316155906 0.941194761932 -1.03896682387 -0.0391564543287 0.296583506193 2.08012283232 -1.40846782214
449.402 -0.475586116439 0.0208335172341 4.23393032178e-07 -1.71887807846 1.42382842031 -0.420900335542 -0.073175596164 -2.58520116366 -0.150523911152 2.6686725594 -7.80885625895e-09 -0.0208330098959 1.54316155794 0.941194762307 -1.03896682395 -0.039156454911 0.296583505226 2.08012282017 -1.40846782457
449.522 -0.506267801124 0.0208342630207 1.03625072496e-06 -1.71887806325 1.42382853263 -0.420900010798 -0.0731756139241 -2.58520128359 -0.150523537857 2.66867264014 -7.75939198361e-08 -0.020833093783 1.5431615589 0.941194761329 -1.03896682368 -0.039156454359 0.296583507993 2.08012284063 -1.40846782078
