# time head_pan l_gripper_l_finger_joint l_gripper_r_finger_joint left_e0 left_e1 left_s0 left_s1 left_w0 left_w1 left_w2 r_gripper_l_finger_joint r_gripper_r_finger_joint right_e0 right_e1 right_s0 right_s1 right_w0 right_w1 right_w2
681.422 0.051361412984 0.0208334141979 5.00029352786e-07 -1.93127126231 2.03523245001 0.099155113093 0.144244686649 -1.83945663531 -0.0930739326985 1.90019878379 -3.14223663505e-08 -0.0208330382939 1.54316155899 0.941194762376 -1.03896682402 -0.039156454404 0.296583505159 2.08012282656 -1.40846782327
681.722 -0.0995492455342 0.0208424192256 2.38914618942e-08 -1.93127112918 2.03523257701 0.0991551332911 0.144244624509 -1.83945667272 -0.0930724698837 1.90019884807 -8.22878203443e-10 -0.0208330014959 1.54316155702 0.941194759797 -1.03896682303 -0.0391564550638 0.296583507866 2.08012282679 -1.40846782158
681.842 -0.20156528922 0.0208354693131 2.97491587077e-06 -1.93127117751 2.03523253674 0.0991551268899 0.144244661906 -1.83945646482 -0.0930730173329 1.90019863863 -1.25325063745e-08 -0.0208330155703 1.54316155832 0.941194762484 -1.03896682402 -0.0391564547063 0.296583504804 2.08012282074 -1.40846782457
681.922 -0.262677493108 0.0208424156214 1.9511620746e-08 -1.93127112635 2.03523258498 0.099155134778 0.14424462989 -1.8394566626 -0.0930724175915 1.90019883909 -7.80877950427e-09 -0.0208330098937 1.54316155792 0.941194762247 -1.03896682391 -0.0391564548989 0.296583505209 2.08012282024 -1.40846782457
682.042 -0.339049070031 0.0208354693185 2.97492410576e-06 -1.931271179 2.03523254008 0.0991551279232 0.144244658297 -1.83945647778 -0.0930730157784 1.90019862665 -7.7592812222e-08 -0.0208330937807 1.54316155888 0.941194761318 -1.03896682366 -0.0391564543476 0.296583507987 2.08012284055 -1.4084678208
682.142 -0.391281519241 0.0208331086406 1.32044620654e-07 -1.93127123767 2.03523245705 0.0991551231744 0.144244644485 -1.83945658309 -0.0930738385667 1.90019871623 -1.90280290601e-07 -0.0208332292395 1.5431615579 0.941194760304 -1.03896682326 -0.0391564547479 0.29658351419 2.08012286925 -1.40846781792
682.302 -0.482496513849 0.0208342638432 1.52323379271e-06 -1.93127125622 2.03523249957 0.0991551174555 0.144244677529 -1.83945663958 -0.0930734890141 1.90019879422 -7.7592552789e-08 -0.0208330937807 1.54316155888 0.941194761329 -1.03896682366 -0.0391564543587 0.296583507988 2.08012284055 -1.40846782078
682.522 -0.552778898704 0.0208405330925 9.07253524446e-06 -1.93127115893 2.03523264024 0.0991551265093 0.144244636946 -1.83945669104 -0.0930717193689 1.90019883521 -4.78006340245e-09 -0.02083300626 1.54316155758 0.941194761749 -1.03896682373 -0.0391564550441 0.296583505839 2.08012282073 -1.40846782416
682.642 -0.58731058156 0.0208349747122 2.37930904026e-06 -1.93127121467 2.03523252523 0.0991551226139 0.144244670843 -1.83945653527 -0.0930732042457 1.90019867979 -4.94443324061e-08 -0.0208330599481 1.54316155906 0.941194761906 -1.03896682387 -0.0391564543203 0.2965835062 2.08012283227 -1.40846782214
682.702 -0.603894601875 0.0208340110958 1.21885743241e-06 -1.93127126808 2.03523248898 0.0991551162827 0.144244680125 -1.83945668026 -0.0930736107577 1.90019882756 -7.80290040132e-09 -0.0208330098928 1.54316155794 0.941194762248 -1.03896682392 -0.0391564549078 0.296583505217 2.08012282021 -1.40846782455
682.922 -0.663638088169 0.0208390262458 7.25762316938e-06 -1.93127115759 2.03523261529 0.0991551279664 0.144244640706 -1.8394565945 -0.0930720521999 1.90019874547 -1.90277751496e-07 -0.0208332292392 1.5431615579 0.941194760285 -1.03896682326 -0.03915645474 0.296583514189 2.0801228692 -1.40846781792
683.042 -0.689602013317 0.0208345797859 1.90371621232e-06 -1.93127123359 2.03523251168 0.0991551203236 0.144244675075 -1.83945659096 -0.0930733596594 1.90019873838 -4.7800910386e-09 -0.0208330062599 1.54316155757 0.941194761744 -1.03896682373 -0.0391564550358 0.296583505833 2.08012282072 -1.40846782418
683.102 -0.700666625753 0.0208338088964 9.75353513078e-07 -1.93127127914 2.03523247919 0.0991551150948 0.144244681303 -1.83945669789 -0.0930737114928 1.90019884166 -2.97651695048e-07 -0.0208333582961 1.54316155735 0.941194760317 -1.03896682325 -0.0391564550425 0.296583518813 2.0801228931 -1.40846781725
683.322 -0.73255962514 0.020837821014 5.80678486534e-06 -1.93127116126 2.03523259405 0.0991551280234 0.144244646008 -1.83945651548 -0.0930723379204 1.90019866161 -1.9901258495e-08 -0.0208330244376 1.54316155873 0.941194762586 -1.03896682408 -0.0391564545549 0.296583504741 2.08012282288 -1.4084678241
683.422 -0.743444259599 0.0208331697653 2.05665296934e-07 -1.93127126568 2.0352324575 0.0991551192167 0.144244657531 -1.83945654374 -0.0930738834055 1.90019870632 -4.94417905816e-08 -0.0208330599476 1.54316155906 0.941194761927 -1.03896682388 -0.0391564543254 0.296583506199 2.08012283228 -1.40846782213
683.602 -0.758801749644 0.020833022865 2.87176665649e-08 -1.93127112541 2.03523250561 0.0991551384395 0.144244621433 -1.83945659393 -0.0930733880068 1.90019876268 -7.75862828962e-08 -0.0208330937796 1.54316155889 0.941194761329 -1.03896682367 -0.0391564543513 0.296583507984 2.08012284063 -1.40846782079
683.722 -0.766646085077 0.0208368567952 4.64577710945e-06 -1.93127117106 2.03523257452 0.0991551272329 0.144244652311 -1.83945647044 -0.0930725931608 1.90019861456 -1.6061637441e-09 -0.0208330024467 1.54316155713 0.94119476044 -1.03896682327 -0.0391564551325 0.296583507255 2.08012282421 -1.40846782252
683.842 -0.772996823705 0.0208340110971 1.21885994106e-06 -1.93127126544 2.03523248862 0.099155116638 0.144244680563 -1.83945668033 -0.0930736139955 1.90019882744 -1.99000214659e-08 -0.0208330244373 1.54316155873 0.941194762592 -1.03896682408 -0.0391564545555 0.296583504742 2.08012282288 -1.4084678241
683.922 -0.776543662475 0.0208360866037 3.71827440621e-06 -1.9312711774 2.03523255468 0.0991551266464 0.144244652952 -1.83945643713 -0.0930728059613 1.9001986157 -1.25218899725e-08 -0.0208330155684 1.54316155835 0.941194762543 -1.03896682404 -0.0391564547345 0.296583504808 2.08012282087 -1.40846782454
684.022 -0.780329432829 0.0208331357782 1.64733685352e-07 -1.93127126261 2.03523245676 0.0991551201483 0.144244649769 -1.83945657914 -0.0930738710446 1.90019869195 -3.14280916959e-08 -0.0208330382949 1.54316155899 0.941194762374 -1.03896682402 -0.0391564544047 0.296583505158 2.08012282656 -1.40846782327
684.122 -0.783504193591 0.0208360854476 3.71689379284e-06 -1.9312711847 2.03523255665 0.0991551258323 0.144244658811 -1.83945646246 -0.0930728200629 1.90019860548 -7.75855801607e-08 -0.0208330937794 1.54316155889 0.94119476133 -1.03896682367 -0.0391564543512 0.296583507985 2.08012284063 -1.40846782079
